,0
2269,"['david', 'gershon', 'empower', 'a', 'climate_change', 'movement', 'part', '3', 'instead', 'of', 'curse', 'the', 'dark', 'light', 'a', 'candle']"
2270,"['address', 'global_warming', 'retrain_coal', 'worker_for', 'green_job']"
2271,"['mary', 'ellen', 'harte', 'and', 'john', 'harte', 'address', 'global_warming', 'retrain_coal', 'worker_for', 'green_job']"
2272,"['mary', 'ellen', 'harte', 'and', 'john', 'harte', 'address', 'global_warming', 'retrain_coal', 'worker_for', 'green_job', 'when', 'congress', 'cre']"
2273,"['far', 'it', 'be', 'not', '2', 'scientist', 'disagree', 'the', 'vast', 'majority', 'of', 'scientist', 'accepts', 'the', 'reality', 'of', 'climate_change']"
2274,"['australian', 'drought', 'link', 'to', 'climate_change', 'more', 'snow', 'in', 'antarctica', 'less', 'rain_in', 'oz', '350ppm', 'climate']"
2275,"['monroerising.com', 'washington', 'dc', 'have', 'record', 'winter', 'rfk', '15_month', 'ago', 'predict', 'because_of', 'global_warming', 'there', 'wil']"
2276,"['more', 'snow', 'wednesday', 'get', 'your', 'global_warming', 'get', 'it', 'now']"
2277,"['it', 'may', 'not', 'be', 'global_warming', 'but']"
2278,"['olympics_organiser', 'desperate_for', 'climate_change']"
2279,"['the', 'global_warming', 'movement', 'do_not', 'require', 'credibility', 'it', 'be', 'base', 'on', 'science', 'denial', 'be', 'not', 'and', 'lack', 'same', 'weight', 'p2']"
2280,"['olympics_organiser', 'desperate_for', 'climate_change']"
2281,"['olympics_organiser', 'desperate_for', 'climate_change']"
2282,"[""california's"", 'global-warming', 'law', 'under', 'attack']"
2283,"['the', 'great', 'global_warming', 'collapse', 'the', 'globe', 'and', 'mail']"
2284,"['bahuguna', 'say', 'country', 'will', 'face', 'problem', 'due_to', 'global_warming', 'pune', 'feb', '7', 'eminent', 'social', 'worker', 'sundarlal']"
2285,"[':p', 'stop', 'global_warming', 'the', 'great', 'global_warming', 'collapse']"
2286,"['global_warming', 'phenomenon', 'climate', 'play', 'a', 'far', 'more', 'important_role', 'in', 'economic', 'development', 'vohra']"
2287,"['in', 'part', 'of', 'our', 'contribution', 'to', 'reduce', 'global_warming', 'shall', 'we', 'ban', 'the']"
2288,"['state', 'of', 'the', 'planet', '2010', 'conference', 'connect', 'voice', 'globally', 'to', 'meet', 'the', 'challenge', 'of', 'climate_change', 'poverty']"
2289,"[""california's"", 'global-warming', 'law', 'under', 'attack', 'republican', 'politician', 'and', 'conservative', 'activist', 'be', 'launch', 'a', 'ba']"
2290,"['global_warming', 'be', 'man-made', 'top', 'un', 'official', 'reaffirms', 'united_nation', 'jan', '7', 'app', '):', 'the', 'great', 'weight', 'of', 'science', 'st']"
2291,"['cochabama', 'people', 'world_conference', 'on', 'climate_change', 'and', 'mother', ""earth's"", 'right']"
2292,"['despite', 'the', 'sceptic', 'climate_change', 'must', 'remain', 'a', 'priority', 'via']"
2293,"['who', 'be', 'the', 'political', 'elite', 'editor', 'of', 'the', 'time', 'shill', 'for', 'bush', 'on', 'iraqi', 'wmd', 'member', 'of', 'congress', 'deny', 'climate_change']"
2294,"['un', 'climate', 'scientist', 'defends', 'report', '6', 'upi', 'a', 'united_nation', 'scientist', 'struck', 'back', 'at', 'climate_change', 'critic', 'sa']"
2295,"['olympic', 'organizer', 'desperate_for', 'climate_change', 'break']"
2296,"['varanasi', 'hold', 'fire', 'ritual', 'to', 'prevent', 'global_warming', 'by', 'girish', 'dubey', 'varanasi', 'feb', '6', 'a', 'large', 'number', 'of']"
2297,"['censor', 'news', 'cochabama', 'people', 'world_conference', 'on', 'climate_change', 'and', 'mother', ""earth's"", 'right']"
2298,"['climate_change', 'impact', 'and_vulnerability', 'in', 'the', 'eastern', 'himalaya']"
2299,"['house', 'of', 'peer', 'by', 'mark', 'steyn', 'a', 'jonah', 'and', 'i', 'have', 'write', 'here', 'previously', 'climate_change', 'be', 'not', 'only', 'a', 'scie']"
2300,"['top', 'un', 'environment', 'official', 'defends', 'conclusion', 'of', 'landmark', 'climate_change', 'report', 'un', 'news', 'centre', '6', 'february', '201']"
2301,"['atmospheric', 'carbon', 'dioxide', 'that', 'be', 'cause', 'climate_change', 'be', 'also', 'negatively', 'affect', 'the', 'marine', 'environment', 'ab']"
2302,"['the', 'gop', 'always', 'find', 'a', 'way', 'to', 'push', 'it', 'agenda', 'two', 'cripple', 'snowstorm', 'in', 'one', 'month', 'be', 'in', 'line', 'with', 'global', 'climate_change']"
2303,"['be', 'climate_change', 'hiding', 'the', 'decline', 'of', 'maple_syrup', 'the', 'burning', 'of', 'fossil', 'fuel', 'such', 'a', 'coal', 'and', 'oil', 'release', 'ca']"
2304,"['climate_change', 'deal', 'mark', 'an', 'essential', 'begin', 'ban', 'say', 'un', 'news', 'centre']"
2305,"['pls', 'tell', 'toyota', 'coo', 'to', 'put', 'the', 'brake', 'on', 'climate_change', 'and', 'u', 'coc', 'digg', 'up', 'this', 'climate', 'green']"
2306,"['climate_change', 'impact', 'and_vulnerability', 'in', 'the', 'eastern', 'himalaya', 'indigpplsrsrcs']"
2307,"['gaaaah', 'on', 'the', 'radio', 'well', 'this', 'blizzard_prof', 'global_warming', 'be', 'a', 'fraud', 'no', 'it', 'fuck', 'do_not']"
2308,"['no_snow', 'at', 'all', 'here', 'in', 'northern', 'nj', 'near', 'newark', 'must', 'be', 'a', 'pocket', 'of', 'climate_change', ':)']"
2309,"['accord', 'to', 'it', 'be', 'snow', 'so', 'al_gore', 'must', 'be', 'fat', 'or', 'something', 'it', 'be', 'global', 'climate_change', 'you', 'might', 'want', 'to', 'look', 'that', 'up']"
2310,"['global_warming', 'cause', 'a', 'change', 'in', 'all', 'pattern', 'of', 'weather', 'include', 'warmth', 'snow', 'and', 'rain']"
2311,"['great', 'piece', 'on', 'the', 'challenge', 'of', 'communicate', 'climate_change', 'energy', 'sustainability']"
2312,"[""kolkata's"", 'green', 'mall', 'aim', 'to', 'reverse', 'global_warming', 'by', 'ajitha', 'menon', 'kolkata', 'feb', '6', 'green', 'be', 'in', 'and', 'a', 'mall']"
2313,"['save', 'endanger_specie', 'turtle', 'due_to', 'hotel', 'poach', 'of', 'egg', 'accidental', 'snare', 'in', 'net', 'and', 'global_warming', 'ab']"
2314,"['link', '2/6', '10', 'climate_change', 'cause', 'wolverine', 'decline', 'across', 'canada', 'bbc', 'physicist', 'discovers', 'how', 'to', 'teleport', 'energy']"
2315,"['a', 'green', 'birthday', 'gift', 'plant', '10', 'tree', 'for', '10', 'in', 'region', 'strategically', 'select', 'to', 'offset', 'global_warming']"
2316,"['jersey', 'shore', 'global_warming', 'alert', '2']"
2317,"['maybe', 'it', 'be', 'an', 'ironic', 'by-product', 'of', 'global_warming', 'the', 'new', 'southern', 'snow-belt']"
2318,"['oh', 'wow', 'global_warming', 'sure', 'be', 'in', 'full', 'force']"
2319,"['global_warming', 'alert', '1:50', 'a', 'est']"
2320,"['sec', 'recognizes', 'climate_change', 'a', 'material', 'business', 'risk']"
2321,"['sec', 'recognizes', 'climate_change', 'a', 'material', 'business', 'risk']"
2322,"['epa', 'ca_not', 'finish', 'their', 'report', 'on', 'global_warming', 'because', 'it', 'be', 'there_be', 'too_much', 'snow', 'to', 'go', 'to', 'work', 'roflmfao']"
2323,"['epa', 'ca_not', 'finish', 'their', 'report', 'on', 'global_warming', 'because', 'it', 'be', 'there_be', 'too_much', 'snow', 'to', 'go', 'to', 'work']"
2324,"['economics', 'must', 'align', 'with', 'climate_change', 'energy']"
2325,"['global_warming', 'be', 'kill', 'canadian', 'wolverine']"
2326,"['that', 'be', 'just', 'wrong', 'a', 'i', 'told', 'who', 'life', 'in', 'hawaii', 'weatherboarding', 'be', 'a', 'climate_change', 'offense']"
2327,"['be', 'climate_change', 'hiding', 'the', 'decline', 'of', 'maple_syrup']"
2328,"['gop', 'still', 'do_not', 'comprehend', 'diff', 'btw', 'weather', 'climate', 'va', 'gop', 'us', 'blizzard', 'to', 'lie', 'about', 'climate_change']"
2329,"['arctic', 'climate_change', 'faster_than', 'expect', 'reuters', '):', 'reuters', 'climate_change', 'be', 'transform', 'the', 'arctic']"
2330,"['check_out', 'the', 'most', 'popular', 'gps', 'video', 'educational', 'video', 'on', 'the', 'environment', 'global_warming', 'poverty', 'you', 'watch', 'it', 'now']"
2331,"['prince', 'charles', 'on', 'climate_change', 'global_warming', 'skeptic', 'be', 'all', 'liar']"
2332,"['prince', 'charles', 'on', 'climate_change', 'global_warming', 'skeptic', 'be', 'all', 'liar']"
2333,"['global_warming', 'study', 'say', 'arctic_ice', 'melt', 'to', 'cost', 'global', 'economy', '2.4', 'trillion']"
2334,"['important', 'video', 'to', 'watch', 'laurie', 'david', 'green', 'guide', 'to', 'stop', 'global_warming', 'globalwarning', 'green_eco', 'climatechange']"
2335,"['deforestation', 'can', 'increase', 'the', 'global_warming', 'impact', 'on', 'the', 'earth']"
2336,"['wolverine', 'no', 'match', 'for', 'climate_change', 'forget', 'polar', 'bear', 'or', 'penguin', 'the', 'charismatic', 'megafauna', 'suffer', 'most']"
2337,"['if', 'climate', 'aid', 'will', 'not', 'be', 'additional', 'harder', 'to', 'imagine', 'a', 'true', 'global', 'carbon', 'deal', 'warming', 'becomes', 'one', 'more', 'global', 'development', 'problem']"
2338,"['enviroment', 'traditional', 'indigenous', 'knowledge', 'global_warming', 'stephen', 'leahy']"
2339,"['friday', 'afternoon', 'ignorance-off', 'virginia', 'gop', 'snow', 'mean_no', 'global_warming', 'tea', 'party', 'speaker', 'diversity', 'be', 'evil']"
2340,"['new', 'facility', 'expect', 'to', 'clarify', 'ecosystem', 'response', 'to', 'climate_change', 'doe', 'oak', 'ridge', 'national', 'laboratory']"
2341,"['certainty', 'on', 'the', 'science', 'of', 'climate_change', 'a', 'wait-and-see', 'policy', 'on', 'climate_change', 'observe', 'center', 'for', 'americ']"
2342,"['positive', 'proof', 'of', 'global_warming', 'pic']"
2343,"['something', 'must', 'be', 'do', 'moderate', 'increase', 'in', 'global_warming', 'will', 'wipe', 'out', 'many', 'specie', 'wildlife', 'green', 'nature', 'eco']"
2344,"['climate_change', 'expert', 'refutes', 'copenhagen', 'myth', 'and', 'defends', 'copenhagen', 'accord']"
2345,"['china', 'fuck', 'with', 'u', 'in', 'climate_change', 'i', 'say', 'let', 'them', 'go', 'to', 'hell']"
2346,"['hey', 'smarta', 'global_warming', 'not', 'insert', 'your', 'location', 'which', 'happens', 'to', 'be', 'unseasonably', 'cold', 'for', '2', 'second', 'warming', 'oh', 'meant', 'dumbass']"
2347,"['pachauri', 'insists', 'science', 'behind', 'global_warming', 'remains', 'totally', 'valid', 'new', 'delhi', 'feb', '5', 'un', 'inter-governmental']"
2348,"['pachauri', 'insists', 'science', 'behind', 'global_warming', 'remains', 'totally', 'valid', 'new', 'delhi', 'feb', '5', 'un', 'inter-governmental']"
2349,"['pachauri', 'insists', 'science', 'behind', 'global_warming', 'remains', 'totally', 'valid', 'new', 'delhi', 'feb', '5', 'un', 'inter-governmental']"
2350,"[""what's"", 'a', 'cheap', 'easy', 'way', 'to', 'curb', 'climate_change', 'seal', 'the', 'leak', 'pr', 'web', 'press', 'release', 'newark', 'nj', 'prweb', 'februa']"
2351,"['africa', 'and', 'global_warming', 'lagos', 'a', 'group', 'call', 'the', 'africa', 'group', 'whose', 'spoke', 'person', 'be', 'ethiopian', 'leader', 'meles']"
2352,"['africa', 'africa', 'and', 'global_warming', 'a', 'group', 'call', 'the', 'africa', 'group', 'whose', 'spoke', 'person', 'be', 'ethiopian', 'africa']"
2353,"['official', 'back', 'climate_change', 'science', 'at', 'delhi', 'talk', 'bbc', 'news', 'new', 'zealand', 'heraldofficials', 'back', 'climate_change']"
2354,"['official', 'defend', 'climate', 'science', 'official', 'at', 'un-led', 'talk', 'in', 'india', 'insist', 'climate_change', 'science', 'be', 'still', 'very']"
2355,"['tv', 'ad', 'target', 'sen', 'barrassos', 'climate', 'stand', 'stop', 'global_warming']"
2356,"['the', 'global', 'climate', 'yes', 'it', 'still', 'warming', ':)', 'climate', 'scientist']"
2357,"['news', 'how', 'to', 'talk', 'to', 'your', 'friend', 'about', 'climate_change', 'i', 'have', 'found', 'solace', 'in', 'the', 'word', 'of', 'dmitry', 'orlov', 'and', 'many', 'other']"
2358,"['this', 'be', 'not', 'good_news', ':(', 'co2', 'may_cause', 'even', 'more', 'global_warming', 'than', 'originally', 'thought', 'eco', 'green', 'globalwarming']"
2359,"['enlist', 'a', 'drug_discovery', 'technique', 'in', 'the', 'battle_against', 'global_warming', 'scientist', 'in', 'texas', 'be', 'reporting', 'that']"
2360,"['federal', 'agency', 'denies', 'endanger_specie', 'protection', 'for', 'tiny', 'pika', 'climate_change', 'might', 'be', 'hurt', 'some']"
2361,"['pika', 'deny', 'protection', 'by', 'u_fish', 'and', 'wildlife_service', 'salt', 'lake', 'city', 'climate_change', 'might', 'be', 'hurt', 'some', 'po']"
2362,"['ensure', 'the', 'participation', 'of', 'indigenous_people', 'in', 'un', 'climate_change', 'policy']"
2363,"['pika', 'deny', 'protection', 'by', 'u_fish', 'and', 'wildlife_service', 'salt', 'lake', 'city', 'climate_change', 'might', 'be', 'hurt', 'some', 'po']"
2364,"['climate_change', 'be', 'lead', 'to', 'a', 'decrease', 'in', ""canada's"", 'wolverine', 'population', 'which', 'joke', 'to', 'make']"
2365,"['video', 'climate_change', 'be', 'a', 'clear', 'and', 'present', 'danger', 'christopher', 'field', 'ph', 'be', 'the', 'director', 'of', 'the', 'department']"
2366,"['50', 'tip', 'to', 'reduce', 'global_warming', 'global_warming', '50', 'tip', 'to', 'reduce', 'global_warming', 'actually', 'we', 'do_not', 'require', 'rad']"
2367,"['sci', 'amer', 'data', 'support', 'green', 'roof', 'use']"
2368,"['ignore', 'previous', 'claim', 'by', 'expert', 'redstate', 'attack', 'dhs', 'for', 'cite', 'climate_change', 'a', 'national', 'p2']"
2369,"['tennis', 'great', 'star', 'billie', 'jean', 'king', 'encourages', 'everyone', 'to', 'take', 'mass', 'transit', 'a', 'great', 'way', 'to', 'help', 'fight', 'climate_change']"
2370,"['new', 'vid', 'on', 'climate_change', 'indigenous_people', 'by', 'robby', 'romero']"
2371,"['ignore', 'previous', 'claim', 'by', 'expert', 'redstate', 'attack', 'dhs', 'for', 'cite', 'climate_change', 'a', 'national', 'p2']"
2372,"['solar', 'radiation', 'management', 'dr', 'strangelove', 'fix', 'for', 'global_warming', 'ever', 'hear', 'of', 'solar', 'radiation', 'management', 'no']"
2373,"['under', 'obama', 'probably', 'not', 'unless', 'it', 'be', 'use', 'to', 'tie', 'up', 'global_warming', 'denier']"
2374,"['now', 'union', 'can', 'promote', 'climate_change', 'all', 'the', 'way', 'up2', 'election', 'day--how', 'do', 'scotus', 'hurt', 'climate_change']"
2375,"['124', 'toyota', 'prius', 'have', 'have', 'break', 'failure', 'lead', 'to', 'a', '2', 'billion', 'recall', 'try', 'to_slow', 'global_warming', 'but', 'could', 'not', 'stop', 'what', 'a', 'shame']"
2376,"['africa', 'continent', 'get', 'u', '29.72', 'billion', 'to_combat', 'climate_change']"
2377,"['africa2day', 'africa', 'continent', 'get', 'u', '29.72', 'billion', 'to_combat', 'climate_change', 'developed', 'country', 'have', 'set']"
2378,"['africa', 'continent', 'get', 'u', '29.72', 'billion', 'to_combat', 'climate_change', 'developed', 'country', 'have', 'set', 'asid', 'africa']"
2379,"['i', 'do', 'love', 'see', 'ice', 'chunk', 'in', 'the', 'east', 'river', 'it', 'be', 'like', 'our', 'little', 'earth', 'be', 'just', 'fight', 'global_warming', 'tooth', 'and', 'nail']"
2380,"['florida', 'agency', 'issue', 'global_warming', 'red', 'alert']"
2381,"['penn', 'state', 'to', 'investigate', 'scientist', 'over', 'global_warming', 'controversy', 'penn', 'state', 'university', 'will', 'investigate', 'a']"
2382,"['predict', 'future', 'climate_change', 'through', 'sediment', 'science', 'research']"
2383,"['predict', 'future', 'climate_change', 'through', 'sediment', 'environment', 'eco']"
2384,"['predict', 'future', 'climate_change', 'through', 'sediment', 'energy', 'green']"
2385,"['we', 'take', 'climate_change', 'seriously', 'a', 'a', 'business', 'we', 'hold', 'ourselves', 'responsible', 'for', 'our', 'impact', 'learn', 'how']"
2386,"['please', 'digg', 'forest', 'be', 'grow_faster', 'driven', 'by', 'climate_change']"
2387,"['climate_change', 'seem', 'to', 'drive', 'accelerate', 'growth', 'in', 'tree', 'say', 'smithsonian', 'environmental', 'research', 'center', 'a', 'good_thing']"
2388,"[""canada's"", 'wolverine', 'population', 'decline', 'a', 'result_of', 'climate_change']"
2389,"[""canada's"", 'wolverine', 'population', 'decline', 'a', 'result_of', 'climate_change', 'the', 'wolverine', 'a', 'predator', 'renowned', 'for', 'it', 'str']"
2390,"['fight_against', 'drug', 'and', 'climate_change', 'top', 'priority', 'in', 'eu-peru', 'agenda', 'via']"
2391,"['climate_change', 'cause', 'wolverine', 'decline', 'across', 'canada']"
2392,"['global_warming', 'on', 'navy', 'radar', 'new', 'normal', 'for', 'the', 'arctic', 'be', 'to', 'be', 'not_completely', 'frozen', 'new', 'normal']"
2393,"['global_warming', 'on', 'navy', 'radar', 'new', 'normal', 'for', 'the', 'arctic', 'be', 'to', 'be', 'not_completely', 'frozen', 'new', 'normal']"
2394,"['debunk', 'the', 'denier', 'of', 'global_warming', 'page', '1', 'global_warming', 'swindle']"
2395,"['u', 'climate', 'chief', 'defends', ""panel's"", 'global_warming', 'finding', 'yvo', 'de', 'boer', 'acknowledge', 'that', 'some', 'mistake', 'be', 'make']"
2396,"['global_warming', 'petition', 'project']"
2397,"['climate_change', 'european', 'firm', 'see', 'windfall', 'in', 'renewable_energy', 'berlin', 'feb', '3', 'ip', 'european', 'government', 'fail']"
2398,"['global_warming', 'research', 'grant', 'in', 'danger', 'of', 'fund', 'freeze', 'a', 'top', 'member', 'of', 'congress', 'want', 'president', 'obama', 'to', 'freeze']"
2399,"['global_warming', 'update', 'cont', 'major', 'winter_storm', 'gt']"
2400,"['global_warming', 'update', 'cont', 'major', 'winter_storm', 'gt']"
2401,"['global_warming', 'update', 'maj', 'storm', 'will', 'impact', 'much', 'of', 'the', 'u', 'dc', 'bal', 'phi', 'ny.these', 'city', 'receive', '2', 'to', '4', 'time', 'their', 'norm', 'snowfall']"
2402,"['lord', 'smith', 'warns', 'climate_change', 'argument', 'have', 'be', 'undermined', 'by', 'climategate', 'the', 'fight', 'to', 'tackle', 'climate_change']"
2403,"['global_warming', 'solution', 'innovation', 'have', 'climate_change', 'in', 'hand']"
2404,"['how', 'to', 'shape', 'a', 'global', 'approach', 'to', 'climate_change', 'more', 'davos', 'less', 'denmark', 'only', 'one', 'month', 'after', 'the', 'copenhagen', 'co']"
2405,"['miss_heat', 'may_affect', 'future', 'climate_change', 'current', 'observational', 'tool', 'cannot', 'account', 'for', 'roughly', 'half']"
2406,"['how', 'to', 'shape', 'a', 'global', 'approach', 'to', 'climate_change', 'more', 'davos', 'less', 'denmark', 'only', 'one', 'month', 'after', 'the', 'copenhagen', 'co']"
2407,"['how', 'to', 'shape', 'a', 'global', 'approach', 'to', 'climate_change', 'more', 'davos', 'less', 'denmark']"
