,0
4537,"['link', '2/6', '10', 'climate_change', 'cause_wolverine', 'decline_across', 'canada', 'bbc', 'physicist', 'discovers', 'how', 'to', 'teleport', 'energy']"
4538,"['a', 'green', 'birthday', 'gift', 'plant', '10', 'tree', 'for', '10', 'in', 'region', 'strategically', 'select', 'to', 'offset', 'global_warming']"
4539,"['thankyouobama', 'for', 'continue', 'to', 'push', 'a', 'climate_change', 'bill', 'that', 'have', 'absolutely', 'no', 'credible', 'scientific', 'backing', 'tcot_p2']"
4540,"['climate_change', 'dr', 'rajendra_pachauri', 'on', 'how', 'masturbation', 'can', 'save', 'the', 'world', 'a', 'story', 'of', 'sex', 'disaster', 'onanism']"
4541,"['head', 'of', 'un', 'climate_change', 'panel_clock', 'up_half', 'a', 'million', 'mile', 'of', 'air_travel', 'telegraph.co.uk']"
4542,"['jersey', 'shore', 'global_warming', 'alert', '2']"
4543,"['global_warming', 'climate_change', 'unicorn', 'be', 'crazy', 'thing', 'do_not', 'try_to', 'understand', 'your', 'better', 'will', 'tell', 'you', 'the', 'truth', 'trust', 'em']"
4544,"['yo', 'just', 'a', 'note', 'from', 'the', 'great', 'jersey', 'shore', 'we', 'be', 'gettin', 'a', 'good', 'heap', 'of', 'global_warming', 'at', 'a', '1/2', 'inch', 'an', 'hour', 'thanks', 'al']"
4545,"['norwegian', 'nobel', 'committee', 'time_magazine', 'have', 'a', 'problem_with', 'the', 'truth', 'about', 'global_warming']"
4546,"['maybe', 'it', 'be', 'an', 'ironic', 'by-product', 'of', 'global_warming', 'the', 'new', 'southern', 'snow-belt']"
4547,"['oh', 'wow', 'global_warming', 'sure', 'be', 'in', 'full', 'force']"
4548,"['global_warming', 'alert', '1:50', 'a', 'est']"
4549,"[""ma'am"", ""i'm"", 'drunk', 'bloggin', 'the', 'global_warming', 'fiasco', 'that', 'be', 'happen', 'a', 'we', 'speak', 'in', 'my', 'backyard', 'i_love', 'snow', 'climate_change']"
4550,"['free', 'reading', 'climate_change', 'loony', 'standard', 'examiner', 'blog', 'still', 'the', 'letter', 'from', 'tho', 'mypsychicsonline.inf']"
4551,"['byu', 'scientist', 'refute', 'utah', ""committee's"", 'global_warming', 'assertations', 'state', 'lawmaker', 'be', 'find', 'themselves', 'in', 'an']"
4552,"[':d', 'ont', 'care', 'what', 'they', 'say', 'about', 'climate_change', 'it', 'get', 'warmer', 'fact', 'storm', 'around', 'world', 'be', 'get', 'strong', 'fact']"
4553,"['the', 'snow', 'should', 'be', 'blame', 'on', 'global_warming', 'i', 'mean', 'global', 'cool', 'i', 'mean', 'oh', 'you_know', 'it', 'be', 'all', 'bull', 'anyway']"
4554,"['snow', 'in', 'january', 'i', 'thought', 'with', 'global_warming', 'i', 'be', 'all', 'set', 'but', 'look_like', 'i', 'will', 'have', 'to', 'go', 'back', 'to', 'the', 'double', 'short', 'setup']"
4555,"['sec', 'recognizes', 'climate_change', 'a', 'material', 'business', 'risk']"
4556,"['sec', 'recognizes', 'climate_change', 'a', 'material', 'business', 'risk']"
4557,"['sec', 'recognizes', 'climate_change', 'a', 'material', 'business', 'risk']"
4558,"['epa', 'ca_not', 'finish', 'their', 'report', 'on', 'global_warming', 'because_it', 'be', 'there_be', 'too_much', 'snow', 'to', 'go', 'to', 'work', 'roflmfao']"
4559,"['epa', 'ca_not', 'finish', 'their', 'report', 'on', 'global_warming', 'because_it', 'be', 'there_be', 'too_much', 'snow', 'to', 'go', 'to', 'work']"
4560,"['should', 'tie', 'a', 'liberal', 'global_warming', 'scum', 'to', 'front', 'of', 'every', 'snowplow', 'in_dc', 'and', 'drag', 'moron', 'who', 'vote', 'for', 'them', 'behind', 'it']"
4561,"['should', 'tie', 'a', 'liberal', 'global_warming', 'scum', 'to', 'front', 'of', 'every', 'snowplow', 'in_dc', 'and', 'drag', 'moron', 'who', 'vote', 'for', 'them', 'behind', 'it']"
4562,"['climate_change', 'the', 'great', 'unravel']"
4563,"['economics', 'must', 'align', 'with', 'climate_change', 'energy']"
4564,"['global_warming', 'be', 'kill', 'canadian', 'wolverine']"
4565,"['that', 'be', 'just', 'wrong', 'a', 'i', 'told', 'who', 'life', 'in', 'hawaii', 'weatherboarding', 'be', 'a', 'climate_change', 'offense']"
4566,"['be', 'climate_change', 'hiding', 'the', 'decline', 'of', 'maple_syrup']"
4567,"['gop', 'still', 'do_not', 'comprehend', 'diff', 'btw', 'weather', 'climate', 'va', 'gop', 'us', 'blizzard', 'to', 'lie', 'about', 'climate_change']"
4568,"['new_york', 'time', 'andrew', 'revkin', ""au's"", 'matthew', 'nisbet', 'urge', 'well', 'communication', 'on', 'climate_change']"
4569,"['arctic', 'climate_change', 'faster_than', 'expect', 'reuters', '):', 'reuters', 'climate_change', 'be', 'transform', 'the', 'arctic']"
4570,"['global_warming', 'put', 'off', 'until', 'july']"
4571,"['check_out', 'the', 'most', 'popular', 'gps', 'video', 'educational', 'video', 'on', 'the', 'environment', 'global_warming', 'poverty', 'you', 'watch', 'it', 'now']"
4572,"['india', 'ditch', 'un', 'climate_change', 'group']"
4573,"['prince', 'charles', 'on', 'climate_change', 'global_warming', 'skeptic', 'be', 'all', 'liar']"
4574,"['conference_on', 'food', 'security', 'and', 'climate_change', 'release']"
4575,"['on', 'india', 'ditch', 'un', 'climate_change', 'group']"
4576,"['prince', 'charles', 'on', 'climate_change', 'global_warming', 'skeptic', 'be', 'all', 'liar']"
4577,"['the', 'british', 'public', 'have_become', 'increasingly', 'sceptical', 'about', 'climate_change', 'bbc', 'via', 'news']"
4578,"['global_warming', 'study', 'say', 'arctic_ice', 'melt', 'to', 'cost', 'global', 'economy', '2.4', 'trillion']"
4579,"['climate_change', 'always', 'room', 'for', 'doubt']"
4580,"['important', 'video', 'to', 'watch', 'laurie', 'david', 'green', 'guide', 'to', 'stop', 'global_warming', 'globalwarning', 'green_eco', 'climatechange']"
4581,"['climate_change', 'fraud', 'india_form', 'new', 'climate_change', 'body']"
4582,"['global', 'warming-time', 'to', 'act', 'video', 'search', 'engine', 'fooooo', 'ntdtv', 'global', 'chinese', 'dance', 'competition', 'i', '07:04', 'notewort']"
4583,"['scam_scam', 'scam', 'eu', 'parliament', 'member', 'rip', 'global_warming', 'hysteria', 'tcot_p2', 'gop', 'teaparty']"
4584,"['deforestation', 'can', 'increase', 'the', 'global_warming', 'impact', 'on', 'the', 'earth']"
4585,"['gridlock', 'fact', 'brush', 'over', 'by', 'global_warming', 'fanatic']"
4586,"['wolverine', 'no', 'match', 'for', 'climate_change', 'forget', 'polar', 'bear', 'or', 'penguin', 'the', 'charismatic', 'megafauna', 'suffer', 'most']"
4587,"['if', 'climate', 'aid', 'will', 'not', 'be', 'additional', 'harder', 'to', 'imagine', 'a', 'true', 'global', 'carbon', 'deal', 'warming', 'becomes', 'one', 'more', 'global', 'development', 'problem']"
4588,"['brilliant', 'i_think', 'we_can', 'all', 'agree', 'this', 'prius', 'disaster', 'prof', 'once', 'and', 'for', 'all', 'that', 'global_warming', 'do_not', 'exist']"
4589,"['enviroment', 'traditional', 'indigenous', 'knowledge', 'global_warming', 'stephen', 'leahy']"
4590,"['global_warming', 'activist', 'freeze', 'to', 'death', 'in', 'antarctica', 'tcot']"
4591,"['i_think', 'we_can', 'all', 'agree', 'this', 'prius', 'disaster', 'prof', 'once', 'and', 'for', 'all', 'that', 'global_warming', 'do_not', 'exist', 'via']"
4592,"['another', 'msm', 'driven', 'scientific', 'panic', 'sound', 'a', 'lot', 'like', 'global_warming']"
4593,"['friday', 'afternoon', 'ignorance-off', 'virginia', 'gop', 'snow', 'mean_no', 'global_warming', 'tea_party', 'speaker', 'diversity', 'be', 'evil']"
4594,"['examine', 'global_warming', 'on', 'a', 'grand', 'valley', 'level', 'the', 'issue', 'of', 'global_warming', 'have', 'be', 'a', 'topic', 'of', 'hot', 'debate', 'for']"
4595,"['energy', 'and', 'global_warming', 'news', 'for', 'february', '5', 'how', 'activist', 'take']"
4596,"['new', 'facility', 'expect', 'to', 'clarify', 'ecosystem', 'response', 'to', 'climate_change', 'doe', 'oak', 'ridge', 'national', 'laboratory']"
4597,"['certainty', 'on', 'the', 'science', 'of', 'climate_change', 'a', 'wait-and-see', 'policy', 'on', 'climate_change', 'observe', 'center', 'for', 'americ']"
4598,"['virginia', 'gop', 'us', 'snow', 'to', 'mock', 'climate_change', 'and', 'attack', 'cap-and-trade']"
4599,"['positive', 'proof', 'of', 'global_warming', 'pic']"
4600,"['my', 'dad', 'do', 'that', 'everytime', 'it', 'snow', 'he', 'be', 'like', 'what', 'global_warming']"
4601,"['photo', 'precarious', 'home', 'threaten', 'by', 'climate_change']"
4602,"['something', 'must', 'be', 'do', 'moderate', 'increase', 'in', 'global_warming', 'will', 'wipe', 'out', 'many', 'specie', 'wildlife', 'green', 'nature', 'eco']"
4603,"['many', 'great', 'video', 'at', 'conversation', 'with', 'the', 'earth', 'indigenous', 'voice', 'on', 'climate_change']"
4604,"['climate_change', 'expert', 'refutes', 'copenhagen', 'myth', 'and', 'defends', 'copenhagen', 'accord']"
4605,"['china', 'fuck', 'with', 'u', 'in', 'climate_change', 'i', 'say', 'let', 'them', 'go', 'to', 'hell']"
4606,"['hey', 'smarta', 'global_warming', 'not', 'insert', 'your', 'location', 'which', 'happens', 'to', 'be', 'unseasonably', 'cold', 'for', '2', 'second', 'warming', 'oh', 'meant', 'dumbass']"
4607,"['police', 'question', 'global_warming', 'sceptic', 'scientist', 'over', 'climategate', 'email', 'leak', 'detective', 'have', 'interviewed']"
4608,"['rudd', 'seem', 'to', 'be', 'on', 'the', 'back', 'foot', 'climate_change', 'skeptic', 'be', 'challenge', 'him', 'too']"
4609,"['laurence', 'tribe', 'climate_change', 'suit', 'should', 'be', 'dismiss', 'under', 'political-question', 'doctrine', 'adler']"
4610,"['climate_change', 'and', 'activist', 'will', 'not', 'delay', 'but', 'united_nation', 'will', 'youth', 'climate', 'mvmt']"
4611,"['pachauri', 'insists', 'science', 'behind', 'global_warming', 'remains', 'totally', 'valid', 'new', 'delhi', 'feb', '5', 'un', 'inter-governmental']"
4612,"['pachauri', 'insists', 'science', 'behind', 'global_warming', 'remains', 'totally', 'valid', 'new', 'delhi', 'feb', '5', 'un', 'inter-governmental']"
4613,"['pachauri', 'insists', 'science', 'behind', 'global_warming', 'remains', 'totally', 'valid', 'new', 'delhi', 'feb', '5', 'un', 'inter-governmental']"
4614,"[""what's"", 'a', 'cheap', 'easy', 'way', 'to_curb', 'climate_change', 'seal', 'the', 'leak', 'pr', 'web', 'press', 'release', 'newark', 'nj', 'prweb', 'februa']"
4615,"['africa', 'and', 'global_warming', 'lagos', 'a', 'group', 'call', 'the', 'africa', 'group', 'whose', 'spoke', 'person', 'be', 'ethiopian', 'leader', 'meles']"
4616,"['africa', 'africa', 'and', 'global_warming', 'a', 'group', 'call', 'the', 'africa', 'group', 'whose', 'spoke', 'person', 'be', 'ethiopian', 'africa']"
4617,"['india', 'say', 'un', 'be', 'central', 'to', 'climate_change', 'talk', '5', 'bloomberg', 'india', 'say', 'the', 'united_nation', 'framework', 'conventi']"
4618,"['yeah', 'it', 'wil', 'be', 'a', 'hell', 'of', 'a', 'snow_storm', 'what_happen', 'to', 'global_warming', 'lol', 'with', 'luck', 'it', 'will', 'by', 'pas', 'nyc', ':)']"
4619,"['official', 'back', 'climate_change', 'science', 'at', 'delhi', 'talk', 'bbc', 'news', 'new', 'zealand', 'heraldofficials', 'back', 'climate_change']"
4620,"['official', 'back', 'climate_change', 'science', 'at', 'delhi', 'talk', 'bbc', 'news']"
4621,"['official', 'defend', 'climate', 'science', 'official', 'at', 'un-led', 'talk', 'in', 'india', 'insist', 'climate_change', 'science', 'be', 'still', 'very']"
4622,"['tv', 'ad', 'target', 'sen', 'barrassos', 'climate', 'stand', 'stop', 'global_warming']"
4623,"['global_warming', 'in', 'the', 'hot', 'seat', 'by', 'keith', 'yost', 'staff', 'columnist', 'in', 'november', '2009', 'hacker', 'release', 'of', 'thousand', 'of']"
4624,"['global_warming', 'in', 'the', 'hot', 'seat', 'by', 'keith', 'yost', 'staff', 'columnist', 'in', 'november', '2009', 'hacker', 'release', 'of', 'thousand', 'of']"
4625,"['climate_change', 'a', 'scam', 'to_curb', 'global', 'population', 'utah', 'legislator', 'say', 'fact', 'check', 'of', 'hjr', '12', 'point', '1', 'propose']"
4626,"['guardian', 'daily', 'climate', 'science', 'under', 'siege', 'a', 'the', 'consensus', 'on', 'climate_change', 'come', 'under', 'sustain', 'attack']"
4627,"['to', 'green', 'i', 'be', 'bad_than', 'a', 'child', 'abuser', 'global_warming', 'swindle']"
4628,"['india', 'to', 'pull_out', 'of', 'un', 'global_warming', 'panel', 'because_it', 'cannot_rely', 'on', 'un', 'tcot']"
4629,"['news', 'from', '91.3', 'kuws', 'walk', 'around', 'lake', 'superior', 'to', 'check_out', 'global_warming', 'a', '60', 'something', 'couple', 'have', 'decide', 'to']"
4630,"['the', 'global', 'climate', 'yes', 'it', 'still', 'warming', ':)', 'climate', 'scientist']"
4631,"['to', 'change', 'be', 'not', 'a', 'good_thing', 'ask', 'climate', 'michael_scott']"
4632,"['utah', 'lawmaker', 'mike', 'noel', 'target', 'global_warming', 'lawsuit', 'a', 'utah', 'legislator', 'who', 'be', 'one', 'of', 'the', 'most', 'ardent', 'critic']"
4633,"['india', 'to', 'pull_out', 'of', 'un', 'global_warming', 'panel', 'because_it', 'cannot_rely', 'on', 'un', 'break']"
4634,"['news', 'how', 'to', 'talk', 'to', 'your', 'friend', 'about', 'climate_change', 'i', 'have', 'found', 'solace', 'in', 'the', 'word', 'of', 'dmitry', 'orlov', 'and', 'many', 'other']"
4635,"['video', 'fuel', 'for', 'climate_change', 'skeptic', 'the', ""un's"", 'climate', 'chief', 'admit', 'scientist', 'make', 'mistake', 'in', 'a', 'major', 'study']"
4636,"['this', 'be', 'not', 'good_news', ':(', 'co2', 'may_cause', 'even', 'more', 'global_warming', 'than', 'originally', 'thought', 'eco', 'green', 'globalwarming']"
4637,"['utah', 'legislature', 'may', 'tell', 'epa', 'global_warming', 'not', 'proven', 'salt_lake', 'abc', '4', 'news', 'resolution', 'question', 'global']"
4638,"['enlist', 'a', 'drug_discovery', 'technique', 'in', 'the', 'battle_against', 'global_warming', 'scientist', 'in', 'texas', 'be', 'reporting', 'that']"
4639,"['federal_agency', 'denies', 'endanger_specie', 'protection', 'for', 'tiny', 'pika', 'climate_change', 'might', 'be', 'hurt', 'some']"
4640,"['pika', 'deny', 'protection', 'by', 'u_fish', 'and', 'wildlife_service', 'salt_lake', 'city', 'climate_change', 'might', 'be', 'hurt', 'some', 'po']"
4641,"['ensure', 'the', 'participation', 'of', 'indigenous_people', 'in', 'un', 'climate_change', 'policy']"
4642,"['pika', 'deny', 'protection', 'by', 'u_fish', 'and', 'wildlife_service', 'salt_lake', 'city', 'climate_change', 'might', 'be', 'hurt', 'some', 'po']"
4643,"['climate_change', 'be', 'lead', 'to', 'a', 'decrease', 'in', ""canada's"", 'wolverine', 'population', 'which', 'joke', 'to', 'make']"
4644,"['video', 'fuel', 'for', 'climate_change', 'skeptic']"
4645,"['by', 'the', 'way', 'you', 'tweet', 'pro', 'climate_change', 'and', 'you', 'do_not', 'care', 'one', 'way', 'or', 'the', 'other']"
4646,"['big', 'biz', 'study', 'say', 'u', 'voter', 'prefer', 'carbon', 'tax', '2', 'to', '1', 'over', 'cap', 'trade', 'a', 'policy', 'option', 'to', 'address', 'climate_change']"
4647,"['video', 'climate_change', 'be', 'a', 'clear', 'and', 'present', 'danger', 'christopher', 'field', 'ph', 'be', 'the', 'director', 'of', 'the', 'department']"
4648,"['wolverine', 'no', 'match', 'for', 'climate_change']"
4649,"['mixed', 'metaphor', 'from', 'global_warming', 'it', 'be', 'all', 'about', 'land', 'use', 'via']"
4650,"['50', 'tip', 'to', 'reduce', 'global_warming', 'global_warming', '50', 'tip', 'to', 'reduce', 'global_warming', 'actually', 'we', 'do_not', 'require', 'rad']"
4651,"['house', 'committee', 'seek', 'to', 'keep', 'global_warming', 'law', 'out', 'of', 'utah', 'utah', 'lawmaker', 'want', 'to', 'send', 'a', 'strong', 'message', 'to', 'the']"
4652,"['wonder', 'if', 'i', 'be', 'go', 'to', 'get', 'stuck', 'in_dc', 'due_to', 'the', 'expect', '2_foot', 'of', 'snow', 'where', 'be', 'you', 'global_warming', 'fb']"
4653,"['sci', 'amer', 'data', 'support', 'green', 'roof', 'use']"
4654,"['house', 'committee', 'seek', 'to', 'keep', 'global_warming', 'law', 'out', 'of', 'utah', 'utah', 'lawmaker', 'want', 'to', 'send', 'a', 'strong', 'message', 'to', 'the']"
4655,"['ignore', 'previous', 'claim', 'by', 'expert', 'redstate', 'attack', 'dhs', 'for', 'cite', 'climate_change', 'a', 'national', 'p2']"
4656,"['tennis', 'great', 'star', 'billie', 'jean', 'king', 'encourages', 'everyone', 'to', 'take', 'mass', 'transit', 'a', 'great', 'way', 'to', 'help', 'fight', 'climate_change']"
4657,"['east_coast', 'be', 'go', 'to', 'get', 'pound', 'with', 'snow', 'again', 'stupid', 'global_warming']"
4658,"['east_coast', 'be', 'go', 'to', 'get', 'pound', 'with', 'snow', 'again', 'stupid', 'global_warming']"
4659,"['new', 'vid', 'on', 'climate_change', 'indigenous_people', 'by', 'robby', 'romero']"
4660,"['ignore', 'previous', 'claim', 'by', 'expert', 'redstate', 'attack', 'dhs', 'for', 'cite', 'climate_change', 'a', 'national', 'p2']"
4661,"['solar', 'radiation', 'management', 'dr', 'strangelove', 'fix', 'for', 'global_warming', 'ever', 'hear', 'of', 'solar', 'radiation', 'management', 'no']"
4662,"['under', 'obama', 'probably', 'not', 'unless', 'it', 'be', 'use', 'to', 'tie', 'up', 'global_warming', 'denier']"
4663,"['it', 'be', 'interestig', 'to', 'see', 'twitter', 'chatter', 'move', 'away', 'from', 'climate_change', 'and', 'toward', 'employment', 'economy', 'among', 'green', 'folk']"
4664,"['now', 'union', 'can', 'promote', 'climate_change', 'all', 'the', 'way', 'up2', 'election', 'day--how', 'do', 'scotus', 'hurt', 'climate_change']"
4665,"['124', 'toyota', 'prius', 'have', 'have', 'break', 'failure', 'lead', 'to', 'a', '2', 'billion', 'recall', 'try_to', 'slow', 'global_warming', 'but', 'could', 'not', 'stop', 'what', 'a', 'shame']"
4666,"['africa', 'continent', 'get', 'u', '29.72', 'billion', 'to_combat', 'climate_change']"
4667,"['africa2day', 'africa', 'continent', 'get', 'u', '29.72', 'billion', 'to_combat', 'climate_change', 'developed', 'country', 'have', 'set']"
4668,"['africa', 'continent', 'get', 'u', '29.72', 'billion', 'to_combat', 'climate_change', 'developed', 'country', 'have', 'set', 'asid', 'africa']"
4669,"['i', 'do', 'love', 'see', 'ice', 'chunk', 'in', 'the', 'east', 'river', 'it', 'be', 'like', 'our', 'little', 'earth', 'be', 'just', 'fight', 'global_warming', 'tooth', 'and', 'nail']"
4670,"['florida', 'agency', 'issue', 'global_warming', 'red', 'alert']"
4671,"['penn', 'state', 'to', 'investigate', 'scientist', 'over', 'global_warming', 'controversy', 'penn', 'state', 'university', 'will', 'investigate', 'a']"
4672,"['predict', 'future', 'climate_change', 'through', 'sediment', 'science', 'research']"
4673,"['predict', 'future', 'climate_change', 'through', 'sediment', 'environment', 'eco']"
